regime_id,segment,n,mean_A,mean_L_plus,mean_eta,mean_H_b,mean_Q_b,mean_I_b,mean_E_m,mean_Omega,mean_breathing_vital_index
R1,early,10,2.1714422122484756,0.0,0.1178246842921988,0.7756480447703037,3.0511580129173885,0.10671310598060661,0.12586206896551722,-0.26178366055383057,-2.4663471216320465
R1,late,9,1.9643080036355538,0.0,0.027537132962404398,0.9309064394111487,1.1291935759434122,0.04512124759127771,-0.032567049808429095,-0.20354889294472955,-1.8733970390917183
R1,middle,10,2.023691531265089,0.0,0.02370090672095193,1.0297732433863653,1.000474758821552,0.05859129047584725,-0.09655172413793103,-0.23354098272622714,-1.492398160208748
R3,early,10,2.4902893010344354,0.04368284279711718,0.20842514969462114,1.7706574378409417,3.5348353244120845,0.6875326431277038,0.01379310344827589,0.31187022293145616,0.18759209083445044
R3,late,9,2.3482367508131725,0.055106730996903545,0.12587941073458797,1.3868228104017106,1.1068453154180393,0.5503998869722468,-0.09195402298850576,0.40507764640671984,0.32362178764423394
R3,middle,10,2.373574053107265,0.05348784455760754,0.1382093107060151,1.3334338030153292,1.341934993005112,0.7062837453392791,0.0689655172413793,0.3940958676296272,0.10604036280562887
R6,early,10,5.554146935277592,0.11845267104880193,0.04262268149068742,28.634923748953078,0.10351233534189896,1.0831542097406461,-0.44827586206896547,1.9472893898029149,6.168215085320321
R6,late,9,2.2147804586205364,0.048171530079838015,0.20497103818317644,0.7101680584844694,1.6098368881456437,0.19382783792568312,0.5670498084291187,0.6642366783804148,-2.4854049397434865
R6,middle,10,2.941894875938012,0.0704591581655931,0.07998648633106603,5.88177291484115,0.4579650557602159,0.1729682649752987,-0.06206896551724137,1.0781614182668406,1.1285599149522691
